id,name,zip,region,city,address,phone,mobile_phone,fax,email,web_site,category,sub_category,work_time,vkontakte,odnoklassniki,twitter,facebook,youtube,instagram,foursquare,livejournal,coordinates,city_coordinates
134232929145,Сделайфон,141021,Москва и Московская область,Мытищи,"бул. Ветеранов, с2, Мытищи, Россия",,+7 (965) 304-40-40,,,https://sdelaifon.clients.site/,Компьютеры,"Компьютерный ремонт и услуги, Ремонт телефонов, Товары для мобильных телефонов",пн-пт 11:00–20:00; сб 11:00–15:00,http://vk.com/sdelaiphone,,,,,https://www.instagram.com/sdelaiphone.ru/,,,37.72003 55.909401,37.736743 55.909968
196657690620,Pedant.ru,111675,Москва и Московская область,Москва,"Святоозёрская ул., 1А, Москва, Россия",+7 (495) 135-00-37,,,,https://pedant.ru/remont-telefonov/dmitrievskogo,Компьютеры,"Компьютерный ремонт и услуги, Ремонт телефонов, Товары для мобильных телефонов","ежедневно, 10:00–22:00",https://vk.com/pedant_msk,https://ok.ru/group/54426777944246,,https://www.facebook.com/pedantrussia,,https://www.instagram.com/pedant_msk,,,37.883689 55.715041,37.617698 55.755864
160013700035,Точка Ремонта,108811,Москва и Московская область,Москва,"Россия, Москва, поселение Московский, Киевское шоссе, 23-й километр, 1",,+7 (977) 477-46-77,,info@tochkaremonta.com,https://tochkaremonta.com/,Компьютеры,"Компьютерный ремонт и услуги, Ремонт телефонов, Товары для мобильных телефонов","ежедневно, 10:00–22:00",,,,,,https://www.instagram.com/Tochkaremonta_solaris,,,37.421355 55.624545,37.617698 55.755864
41150668145,ТонометРем,105275,Москва и Московская область,Москва,"просп. Будённого, 53, стр. 2, Москва, Россия",+7 (495) 005-00-12,,,,http://remont-tonometra.ru/,Медицинские товары и оборудование,"Ремонт медицинской техники, Ремонт телефонов","ежедневно, 11:00–19:00",,,,,,,,,37.740575 55.758566,37.617698 55.755864
13790235705,IDroid Service,193168,Санкт-Петербург и Ленинградская область,Санкт-Петербург,"ул. Дыбенко, 24, корп. 1, Санкт-Петербург, Россия",+7 (812) 628-77-77,,,info@i-droid.ru,"http://i-droid.ru/?utm_campaign=priority&utm_medium=maps&utm_source=yandex, http://idroidservice.ru/?utm_campaign=priority&utm_medium=maps&utm_source=yandex",Компьютеры,"Компьютерный ремонт и услуги, Ремонт телефонов, Товары для мобильных телефонов",пн-сб 11:00–21:00; вс 11:00–19:00,https://vk.com/idroidservices,,,,,https://www.instagram.com/idroidservice.ru,,,30.480061 59.906444,30.315644 59.938955
52146588158,Foto-one service,197101,Санкт-Петербург и Ленинградская область,Санкт-Петербург,"Большая Монетная ул., 16, Санкт-Петербург, Россия",+7 (812) 324-33-09,,,"info@foto-one.com,  name@domain.com,  service@foto-one.com,  user-service@domain.ru",https://service.foto-one.com/,Компьютеры,"Компьютерный ремонт и услуги, Ремонт аудиотехники и видеотехники, Ремонт телефонов","ежедневно, 09:00–21:00",https://vk.com/foto_one_center,,,,,https://www.instagram.com/foto_one_center,,,30.319972 59.962368,30.315644 59.938955
215639021627,Мандарин-Мобайл,142007,Москва и Московская область,Домодедово,"просп. Академика Туполева, 2, микрорайон Авиационный, Домодедово, Россия",,+7 (977) 556-13-02,,,,Мобильная связь,Ремонт телефонов,"ежедневно, 10:30–21:00",,,,,,,,,37.835421 55.416978,37.768004 55.437174
203987719449,Pedant.ru,,Санкт-Петербург и Ленинградская область,Санкт-Петербург,"ул. Фёдора Абрамова, 8, корп. 1, посёлок Парголово, Россия",+7 (812) 602-61-83,,,,https://pedant-spb.ru/,Компьютеры,"Компьютерный ремонт и услуги, Ремонт телефонов, Товары для мобильных телефонов","ежедневно, 10:00–21:00",https://vk.com/pedant_spb,https://ok.ru/group/56268809240758,,https://www.facebook.com/%D0%A0%D0%B5%D0%BC%D0%BE%D0%BD%D1%82-%D1%82%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD%D0%BE%D0%B2-%D0%A1%D0%B0%D0%BD%D0%BA%D1%82-%D0%9F%D0%B5%D1%82%D0%B5%D1%80%D0%B1%D1%83%D1%80%D0%B3-Pedant-100664345096016/?modal=admin_todo_tour,,https://www.instagram.com/pedant_spb,,,30.338488 60.072654,30.315644 59.938955
1192124302,Электроша,140105,Москва и Московская область,Раменское,"ул. Холодово, 2, Раменское, Россия",,+7 (915) 188-57-37,,73407@mail.ru,http://elektrosha.com/,Компьютеры,"Компьютерный ремонт и услуги, Ремонт телефонов, Ремонт фотоаппаратов",пн-сб 10:00–19:00,,,,,,,,,38.198273 55.583756,38.225004 55.567586
241365054498,One Service Groups,194100,Санкт-Петербург и Ленинградская область,Санкт-Петербург,"Кантемировская ул., 33, Санкт-Петербург, Россия",+7 (812) 945-40-10,,,info@myoneservice.ru,http://myoneservice.ru/,Компьютеры,"Компьютерный ремонт и услуги, Ремонт аудиотехники и видеотехники, Ремонт телефонов","ежедневно, 10:00–22:00",,,,,,,,,30.350187 59.98569,30.315644 59.938955
1709194583,Эд Сервис,197372,Санкт-Петербург и Ленинградская область,Санкт-Петербург,"Комендантский просп., 30, корп. 1, Санкт-Петербург, Россия",,+7 (965) 048-88-80,,,,Мобильная связь,"Комиссионный магазин, Ремонт телефонов","пн-пт 10:10–20:00, перерыв 15:00–16:00; сб 11:00–20:00, перерыв 15:00–16:00",http://vk.com/edservice,,,,,,,,30.249537 60.015107,30.315644 59.938955
1055238784,Goldrepair,121087,Москва и Московская область,Москва,"Багратионовский пр., 7, корп. 3",,,,info@goldrepairs.ru,http://goldrepairs.ru/,Компьютеры,"Компьютерный ремонт и услуги, Ремонт аудиотехники и видеотехники, Ремонт телефонов","ежедневно, 10:00–21:00",https://vk.com/club44327509,,,,,,,,37.503884 55.741748,37.617698 55.755864
1069602140,Сервис 812,196158,Санкт-Петербург и Ленинградская область,Санкт-Петербург,"Пулковская ул., 11, корп. 1",,+7 (921) 335-44-55,,,,Компьютеры,"Компьютерный ремонт и услуги, Ремонт телефонов",пн-чт 11:00–19:00; пт 11:00–18:00,,,,,,,,,30.348557 59.838492,30.315644 59.938955
132647308519,MacProff,123100,Москва и Московская область,Москва,"Мантулинская ул., 20",+7 (495) 477-51-47,,,info@macproff.ru,https://macproff.ru/,Компьютеры,"Компьютерный ремонт и услуги, Ремонт телефонов","пн-пт 10:00–20:00; сб,вс 10:00–19:00",,,,,,https://www.instagram.com/macproff.ru,,,37.550451 55.756436,37.617698 55.755864
28010720085,Gold Service Pro,127018,Москва и Московская область,Москва,"ул. Сущёвский Вал, 5, стр. 12, Москва, Россия",,"+7 (939) 555-06-49, +7 (968) 869-09-99",,,https://goldservicepro.ru/,Мобильная связь,Ремонт телефонов,"ежедневно, 10:00–20:00",,,,,,https://www.instagram.com/gold_service_pro,,,37.59259 55.796203,37.617698 55.755864
28062111555,Best Phones,121552,Москва и Московская область,Москва,"Ярцевская ул., 25А",,+7 (962) 211-26-12,,,,Компьютеры,"Компьютерный ремонт и услуги, Ремонт телефонов","ежедневно, 09:00–21:00",,,,,,,,,37.415119 55.741029,37.617698 55.755864
178525867003,Мастерская Apple,125424,Москва и Московская область,Москва,"Волоколамское ш., 73, Москва, Россия",+7 (499) 348-91-34,,,,,Мобильная связь,Ремонт телефонов,"ежедневно, круглосуточно",,,,,,,,,37.429303 55.824309,37.617698 55.755864
16135788633,Brand-repair,109202,Москва и Московская область,Москва,"3-я Карачаровская ул., 4, корп. 2",+7 (495) 104-59-09,,,,http://brand-repair.ru/,Компьютеры,"Компьютерный ремонт и услуги, Ремонт телефонов","ежедневно, 09:00–20:00",,,,,,,,,37.745025 55.733168,37.617698 55.755864
